Wavelength,NC1,NC2,NC3,SF1,SF2,SF3,SN1,SN2,SN3
Group,NC,NC,NC,SF,SF,SF,SN,SN,SN
1612.929287,71.063208,86.028715,80.34407,94.681252,92.696883,89.637104,52.039005,61.332682,72.242632
1614.365555,71.009744,85.877504,80.241158,94.571481,92.538533,89.365528,49.89452,59.811837,71.340544
1615.801824,70.931703,85.717228,80.124963,94.480016,92.398269,89.128585,47.742753,58.315114,70.571774
1617.238092,70.832947,85.548296,79.995666,94.407413,92.278115,88.930803,45.644207,56.79502,69.870709
1618.67436,70.708394,85.369601,79.850382,94.353785,92.178007,88.768748,43.633047,55.255021,69.274113
1620.110629,70.561579,85.181597,79.690015,94.318949,92.099145,88.645697,41.764805,53.70883,68.803112
1621.546897,70.384387,84.985148,79.511261,94.300727,92.040256,88.553919,40.067009,52.122665,68.444163
1622.983165,70.196966,84.77912,79.323472,94.301151,92.001862,88.503072,38.643709,50.617864,68.210768
1624.419433,70.045768,84.589841,79.160421,94.294978,91.960079,88.455564,37.420027,49.052937,68.06775
1625.855702,69.855082,84.385593,78.972692,94.314214,91.94705,88.45031,36.35715,47.417078,67.98715
1627.29197,69.646355,84.177084,78.776378,94.348444,91.95351,88.483492,35.484781,45.837783,68.063845
1628.728238,69.428044,83.966879,78.573977,94.394853,91.976527,88.545163,34.766492,44.439074,68.268194
1630.164507,69.197752,83.75454,78.363384,94.450603,92.014089,88.631632,34.215198,43.180377,68.520768
1631.600775,68.963375,83.542416,78.150058,94.500176,92.049432,88.667148,33.750582,41.972464,68.715975
1633.037043,68.718758,83.330657,77.935757,94.562095,92.099226,88.742163,33.260721,40.697853,68.854304
1634.473311,68.470823,83.121093,77.724105,94.62949,92.157918,88.833966,32.758426,39.570477,69.089772
1635.90958,68.216173,82.912124,77.512296,94.699469,92.222094,88.931012,32.235613,38.468049,69.35523
1637.345848,67.959942,82.705384,77.30181,94.770125,92.290187,89.029665,31.707921,37.332828,69.581342
1638.782116,67.70007,82.499377,77.08982,94.840864,92.361533,89.129974,31.182826,36.266177,69.820931
1640.218385,67.441714,82.295265,76.877328,94.909731,92.434889,89.230143,30.749474,35.347549,70.079291
1641.654653,67.181184,82.0932,76.664717,94.976722,92.509553,89.328805,30.377663,34.525381,70.342877
1643.090921,66.937184,81.893173,76.461707,95.044939,92.586358,89.437024,30.061499,33.78432,70.625389
1644.527189,66.687859,81.696453,76.259277,95.11158,92.665068,89.54343,29.744185,33.032274,70.914875
1645.963458,66.44283,81.50397,76.062428,95.178416,92.746527,89.653122,29.492239,32.399251,71.215571
1647.399726,66.198939,81.313559,75.868188,95.245811,92.830585,89.766433,29.378151,31.998818,71.527316
1648.835994,65.959974,81.126762,75.6779,95.31428,92.917507,89.885332,29.356747,31.787177,71.854479
1650.272263,65.722169,80.941538,75.488565,95.384044,93.007289,90.009928,29.47748,31.745385,72.195908
1651.708531,65.487601,80.758776,75.303242,95.45573,93.099836,90.141182,29.615549,31.737955,72.553432
1653.144799,65.252909,80.576975,75.121117,95.529851,93.195922,90.27955,29.784344,31.788397,72.925474
1654.581067,65.021718,80.396431,74.943901,95.606776,93.295892,90.425515,29.996005,31.939904,73.315533
1656.017336,64.788892,80.211197,74.758554,95.685513,93.400886,90.574386,30.268711,32.108897,73.722399
1657.453604,64.56152,80.031291,74.58431,95.767046,93.50752,90.734075,30.651188,32.384547,74.151926
1658.889872,64.332127,79.848784,74.405026,95.849794,93.617473,90.898533,31.126749,32.806419,74.597918
1660.326141,64.103776,79.665464,74.222689,95.933675,93.730531,91.068119,31.735193,33.379271,75.060142
1661.762409,63.871771,79.480131,74.036984,96.018938,93.846098,91.24281,32.388505,34.007995,75.534358
1663.198677,63.639669,79.294114,73.850903,96.105533,93.963676,91.422163,33.115121,34.696508,76.021041
1664.634945,63.403013,79.106473,73.662746,96.193008,94.083207,91.604951,33.923427,35.490615,76.517394
1666.071214,63.168675,78.919981,73.475222,96.281277,94.204745,91.790847,34.85951,36.428199,77.024598
1667.507482,62.932711,78.733511,73.286723,96.370059,94.327374,91.978224,35.889177,37.486307,77.53743
1668.94375,62.735975,78.573364,73.125772,96.45831,94.448768,92.160917,36.999149,38.632211,78.048787
1670.380019,62.483175,78.375189,72.921154,96.547599,94.57452,92.353703,38.159829,39.846834,78.575202
1671.816287,62.236294,78.182755,72.72105,96.636323,94.700669,92.545136,39.339681,41.076178,79.104964
1673.252555,62.002505,77.999738,72.530209,96.72461,94.827163,92.734329,40.586637,42.388246,79.634192
1674.688823,61.784858,77.827815,72.351832,96.812703,94.953818,92.920923,41.920255,43.792654,80.163609
1676.125092,61.586861,77.668824,72.185796,96.899987,95.080218,93.103302,43.31794,45.277163,80.690762
1677.56136,61.414472,77.531962,72.048493,96.98696,95.203173,93.287228,44.767319,46.825862,81.217101
1678.997628,61.262112,77.409279,71.922291,97.071975,95.325031,93.464554,46.251812,48.427724,81.733684
1680.433897,61.134658,77.305826,71.816975,97.155619,95.444856,93.638637,47.797182,50.097577,82.242771
1681.870165,61.05848,77.242818,71.757427,97.235447,95.557224,93.804852,49.342201,51.793174,82.725618
1683.306433,60.980805,77.171883,71.688948,97.316913,95.67423,93.972845,50.978144,53.577633,83.215583
1684.742702,60.919094,77.120453,71.643497,97.396323,95.788301,94.136506,52.649877,55.42484,83.705117
1686.17897,60.896609,77.097194,71.629115,97.473728,95.899618,94.295327,54.348301,57.306687,84.183799
1687.615238,60.910236,77.100821,71.642052,97.549047,96.008414,94.449718,56.066738,59.205239,84.654154
1689.051506,60.964757,77.133208,71.684356,97.622958,96.115012,94.60101,57.857538,61.189215,85.120963
1690.487775,60.987867,77.146451,71.703708,97.697097,96.22376,94.761121,59.5829,63.129472,85.598511
1691.924043,61.071815,77.203403,71.768636,97.769516,96.329503,94.914666,61.318027,65.072668,86.073862
1693.360311,61.187122,77.282413,71.855429,97.841148,96.434391,95.067459,63.06722,66.996329,86.555216
1694.79658,61.328633,77.381571,71.962373,97.912022,96.53811,95.220176,64.844318,68.963042,87.03415
1696.232848,61.495088,77.500671,72.089547,97.982288,96.640174,95.372811,66.655395,70.932698,87.516856
1697.669116,61.682403,77.637091,72.233624,98.051522,96.740161,95.525006,68.412305,72.812136,87.997613
1699.105384,61.886539,77.788305,72.391352,98.118896,96.837312,95.675193,70.241589,74.671614,88.469031
1700.541653,62.108437,77.953627,72.562152,98.183966,96.931813,95.823479,72.201577,76.572848,88.942314
1701.977921,62.346159,78.131591,72.745238,98.246659,97.022895,95.96864,74.173445,78.421717,89.424976
1703.414189,62.552548,78.28383,72.896436,98.310822,97.119505,96.118007,76.235341,80.284455,89.961688
1704.850458,62.77013,78.454467,73.066323,98.370803,97.209576,96.261307,78.249107,82.058091,90.47975
1706.286726,63.002126,78.633992,73.242268,98.428694,97.297548,96.401565,80.09816,83.637687,90.965816
1707.722994,63.237455,78.817247,73.418006,98.48483,97.383563,96.53904,81.795056,85.053827,91.427854
1709.159262,63.476569,79.003904,73.594849,98.539308,97.466968,96.67343,83.297915,86.304608,91.86202
1710.595531,63.715454,79.191523,73.771285,98.591597,97.547012,96.803495,84.514631,87.312838,92.260715
1712.031799,63.957173,79.38117,73.949268,98.641393,97.623262,96.928686,85.563739,88.161354,92.624418
1713.468067,64.195496,79.569769,74.1268,98.688676,97.694931,97.048065,86.413553,88.85351,92.943689
1714.904336,64.433367,79.758896,74.306438,98.732977,97.761372,97.160211,87.083205,89.45163,93.212826
1716.340604,64.675996,79.942064,74.493166,98.770089,97.816597,97.253988,87.58187,89.889114,93.424112
1717.776872,64.907612,80.130948,74.672818,98.81051,97.875416,97.356064,87.975021,90.238098,93.623003
1719.21314,65.140166,80.317075,74.854106,98.846399,97.927761,97.446964,88.431479,90.626296,93.788781
1720.649409,65.378375,80.500417,75.038525,98.877746,97.973863,97.526457,88.905937,91.038767,93.940235
1722.085677,65.620007,80.68044,75.225652,98.904829,98.013998,97.594949,89.326596,91.406666,94.086445
1723.521945,65.871636,80.859726,75.418431,98.927873,98.048943,97.653872,89.764588,91.789198,94.226643
1724.958214,66.128445,81.036102,75.61387,98.94709,98.078964,97.703637,90.15266,92.126271,94.324121
1726.394482,66.394893,81.211694,75.815384,98.963113,98.104827,97.745885,90.456848,92.395484,94.402345
1727.83075,66.669165,81.385648,76.022014,98.976328,98.127132,97.781599,90.735678,92.640843,94.470704
1729.267018,66.953451,81.558746,76.233882,98.98651,98.145978,97.811119,90.981622,92.854895,94.529278
1730.703287,67.245376,81.730627,76.450995,98.993724,98.161458,97.83459,91.196534,93.043044,94.577402
1732.139555,67.547017,81.902045,76.674543,98.998303,98.173734,97.852403,91.418937,93.230037,94.616614
1733.575823,67.854246,82.071646,76.902564,99.00055,98.182785,97.864525,91.59705,93.385131,94.643898
1735.012092,68.172109,82.241656,77.137801,99.000807,98.189221,97.871195,91.758499,93.522486,94.664054
1736.44836,68.496951,82.409942,77.378025,98.999284,98.193249,97.872634,91.913316,93.65149,94.676125
1737.884628,68.81925,82.586424,77.613014,99.003282,98.205663,97.888354,92.10081,93.813133,94.7147
1739.320896,69.153377,82.758703,77.855373,99.002196,98.211871,97.891635,92.267361,93.952561,94.731585
1740.757165,69.495534,82.931241,78.100704,99.000156,98.217166,97.892416,92.414928,94.07543,94.741756
1742.193433,69.840897,83.10418,78.347465,98.997513,98.221621,97.891805,92.550926,94.189443,94.747353
1743.629701,70.191977,83.278333,78.596566,98.994538,98.225284,97.890547,92.68148,94.298316,94.750746
1745.06597,70.519443,83.441592,78.829641,98.990249,98.225559,97.886667,92.790164,94.387721,94.746125
1746.502238,70.886296,83.622478,79.088279,98.987889,98.229898,97.886425,92.915604,94.492931,94.751253
1747.938506,71.248053,83.800815,79.342921,98.985661,98.233764,97.885989,93.036073,94.59424,94.7556
1749.374774,71.602828,83.976558,79.593094,98.983609,98.236991,97.885159,93.151112,94.690087,94.758658
1750.811043,71.948491,84.148773,79.838469,98.981897,98.239725,97.883771,93.26044,94.780882,94.760294
1752.247311,72.284194,84.316644,80.077786,98.980558,98.241832,97.881456,93.364038,94.865661,94.759809
1753.683579,72.608777,84.479746,80.310545,98.979554,98.243273,97.87815,93.460073,94.943812,94.756716
1755.119848,72.919258,84.635879,80.531164,98.978308,98.243097,97.876073,93.55719,95.021082,94.755603
1756.556116,73.226143,84.791255,80.753017,98.978633,98.243841,97.870302,93.639292,95.086458,94.746836
1757.992384,73.525346,84.942365,80.966968,98.978371,98.243556,97.864297,93.718037,95.148266,94.737184
1759.428652,73.810695,85.087212,81.170215,98.977552,98.242109,97.858635,93.791318,95.205713,94.726995
1760.864921,74.08467,85.226947,81.364597,98.976133,98.239299,97.853347,93.859727,95.258414,94.716184
1762.301189,74.344879,85.360904,81.548716,98.974013,98.235154,97.848514,93.92332,95.306981,94.704599
1763.737457,74.59339,85.489671,81.722841,98.971086,98.229743,97.843883,93.982866,95.351491,94.692063
1765.173726,74.826553,85.612361,81.885882,98.967456,98.223295,97.839264,94.035984,95.390426,94.677966
1766.609994,75.091634,85.749416,82.068263,98.965353,98.221206,97.838464,94.108704,95.447812,94.674526
1768.046262,75.31101,85.866836,82.222384,98.963278,98.217801,97.833222,94.161907,95.48667,94.663058
1769.48253,75.546609,85.990785,82.383284,98.958419,98.212159,97.831421,94.221142,95.532831,94.656229
1770.918799,75.77276,86.110508,82.537861,98.953823,98.207054,97.829368,94.278541,95.577385,94.649823
1772.355067,75.988555,86.22598,82.685876,98.949409,98.202452,97.827019,94.33388,95.619323,94.643384
1773.791335,76.196421,86.33765,82.828382,98.945185,98.198258,97.824284,94.38884,95.660138,94.637021
1775.227604,76.395541,86.445231,82.963393,98.940985,98.193987,97.821241,94.443693,95.699882,94.630992
1776.663872,76.596726,86.554724,83.103267,98.938384,98.191195,97.814719,94.487688,95.73177,94.618889
1778.10014,76.788316,86.65843,83.23069,98.934885,98.18575,97.812064,94.541376,95.769368,94.612477
1779.536409,76.972387,86.760067,83.357825,98.932612,98.18251,97.804751,94.582965,95.799367,94.602238
1780.972677,77.151354,86.859339,83.48181,98.930243,98.179149,97.797292,94.623973,95.828678,94.592088
1782.408945,77.322065,86.955131,83.600624,98.927946,98.175774,97.789717,94.663934,95.857165,94.581991
1783.845213,77.485741,87.047815,83.714708,98.925722,98.172374,97.781814,94.702237,95.883956,94.571497
1785.281482,77.642921,87.137178,83.823935,98.923688,98.169309,97.773524,94.739175,95.909975,94.560486
1786.71775,77.7942,87.22346,83.929169,98.922007,98.166664,97.764773,94.775133,95.935389,94.54914
1788.154018,77.937548,87.306677,84.030582,98.920649,98.164389,97.755743,94.808082,95.958896,94.53706
1789.590287,78.104329,87.399103,84.143505,98.916941,98.16016,97.75093,94.849815,95.99217,94.529767
1791.026555,78.253007,87.484572,84.246802,98.914901,98.157403,97.744846,94.886481,96.019904,94.520331
1792.462823,78.398554,87.569486,84.348447,98.912966,98.154707,97.739882,94.924136,96.047542,94.511433
1793.899091,78.541077,87.652955,84.447149,98.910958,98.151739,97.735905,94.962763,96.075359,94.503027
1795.33536,78.670393,87.729695,84.53826,98.908221,98.146112,97.732351,94.996386,96.096786,94.496376
1796.771628,78.818983,87.812316,84.633856,98.906091,98.142533,97.729826,95.038812,96.129874,94.48971
1798.207896,78.961376,87.89896,84.731678,98.904306,98.138501,97.729032,95.079148,96.160757,94.481792
1799.644165,79.101599,87.985478,84.833563,98.903789,98.136857,97.724496,95.107851,96.184374,94.471072
1801.080433,79.240454,88.06937,84.932077,98.902754,98.134016,97.722475,95.142389,96.210959,94.463573
1802.516701,79.374077,88.149906,85.027061,98.901591,98.130974,97.720256,95.174766,96.235604,94.456681
1803.952969,79.504743,88.228111,85.120014,98.900588,98.127678,97.71779,95.206025,96.258565,94.448742
1805.389238,79.634448,88.30378,85.211286,98.899988,98.124141,97.715139,95.236987,96.28137,94.444199
1806.825506,79.760811,88.376923,85.300484,98.899776,98.120133,97.71214,95.26621,96.302223,94.439337
1808.261774,79.883568,88.448188,85.388493,98.900014,98.115729,97.708812,95.294336,96.321605,94.434133
1809.698043,80.001972,88.517201,85.474886,98.900694,98.11096,97.705292,95.322429,96.339756,94.429197
1811.134311,80.115051,88.583289,85.558021,98.901468,98.105523,97.701416,95.348607,96.355173,94.423892
1812.570579,80.225264,88.647209,85.638479,98.901957,98.099336,97.697292,95.375566,96.369739,94.419024
1814.006847,80.330167,88.707664,85.713926,98.901834,98.092197,97.692633,95.400419,96.381994,94.413859
1815.443116,80.432772,88.765803,85.787204,98.901121,98.084137,97.687465,95.424022,96.392788,94.408753
1816.879384,80.552528,88.831585,85.867059,98.900943,98.079068,97.682488,95.455132,96.413955,94.401225
1818.315652,80.657233,88.896334,85.945462,98.900415,98.072772,97.677682,95.478764,96.426677,94.392011
1819.751921,80.763995,88.957527,86.020791,98.899508,98.066886,97.672263,95.503584,96.440235,94.383946
1821.188189,80.870384,89.017568,86.094431,98.897956,98.06145,97.66636,95.529376,96.454425,94.375517
1822.624457,80.973754,89.076639,86.16632,98.895642,98.056294,97.660012,95.553183,96.467457,94.365927
1824.060725,81.078026,89.135562,86.240272,98.89276,98.052419,97.652773,95.583282,96.484716,94.357226
1825.496994,81.180136,89.194185,86.311515,98.889858,98.047115,97.646891,95.604922,96.497329,94.349242
1826.933262,81.280264,89.252732,86.382966,98.886764,98.042325,97.640895,95.626727,96.509904,94.339312
1828.36953,81.37875,89.311378,86.454844,98.883606,98.038159,97.634877,95.649814,96.523402,94.329334
1829.805799,81.465693,89.362568,86.520104,98.881998,98.03304,97.627772,95.666315,96.53213,94.319981
1831.242067,81.578167,89.424655,86.593763,98.877735,98.03048,97.620959,95.693613,96.546829,94.311526
1832.678335,81.675827,89.486273,86.669174,98.872675,98.029017,97.616766,95.72423,96.565763,94.302006
1834.114603,81.771474,89.546293,86.741821,98.867956,98.027268,97.611852,95.752332,96.582936,94.292809
1835.550872,81.869388,89.605746,86.814441,98.863884,98.025446,97.606528,95.780608,96.600571,94.284804
1836.98714,81.965369,89.662833,86.885024,98.860767,98.023627,97.600538,95.807126,96.617403,94.277408
1838.423408,82.061754,89.718634,86.954801,98.858371,98.021829,97.593965,95.832641,96.63353,94.270877
1839.859677,82.158237,89.773586,87.023166,98.856403,98.019986,97.586867,95.857502,96.649547,94.264979
1841.295945,82.238169,89.820719,87.080292,98.853231,98.017449,97.580265,95.876175,96.66035,94.257898
1842.732213,82.340271,89.876943,87.151093,98.853353,98.015107,97.571818,95.900609,96.677179,94.253034
1844.168481,82.438451,89.93042,87.219348,98.854163,98.012205,97.563287,95.924646,96.693869,94.248589
1845.60475,82.526518,89.980747,87.280584,98.855718,98.006861,97.555888,95.935476,96.7013,94.241544
1847.041018,82.613172,90.029058,87.341261,98.857151,98.001948,97.547744,95.949648,96.711008,94.235596
1848.477286,82.692307,90.074238,87.396699,98.858327,97.996486,97.539677,95.959762,96.717765,94.22936
1849.913555,82.767256,90.116869,87.448303,98.859174,97.990383,97.531725,95.966359,96.721429,94.223123
1851.349823,82.857819,90.169814,87.50762,98.856556,97.986559,97.526124,95.983946,96.731819,94.216296
1852.786091,82.920798,90.215448,87.561108,98.854154,97.981758,97.52258,95.995771,96.739683,94.207315
1854.222359,82.988048,90.259809,87.610309,98.851906,97.975956,97.51763,96.003734,96.743455,94.198867
1855.658628,83.053186,90.303006,87.657164,98.849302,97.970105,97.513138,96.01177,96.747279,94.19052
1857.094896,83.113007,90.344138,87.700111,98.846107,97.9643,97.508637,96.016878,96.748637,94.181095
1858.531164,83.173249,90.386296,87.742658,98.842368,97.958896,97.504377,96.02225,96.749907,94.171466
1859.967433,83.229475,90.427836,87.782821,98.838419,97.95372,97.500267,96.026068,96.749944,94.161319
